neutral,"In the 5th meeting of the sisters at the US Open, Serena defeats Venus to advance to the semis http://t.co/sk3S7lteui http://t.co/u2savhbyHw"
negative,"All Cheney could say is that's it's Obama's fault...classic, as if Iran started its nuke program on Jan 1st 2009"
negative,"Also, my fucking iPod got stolen at snipes &amp; the only thing I can't let go of is the music. Take the 1st gen iPod, just want my Jamz back"
positive,"TARA NA PINOY! Join us for the brand new series ""TGIF: Thank God I'm Filipino"" which begins this Sunday #FeelGodLove http://t.co/YgRAUx6mOu"
neutral,Rick Perry tomorrow morning at 8:15a with Robert Rees at The Iowa State Iowa State Fair
positive,It's the first Football Friday of the year. That means two things: no more previews and the march to MetLife is on! http://t.co/2diKeUVN3O
positive,"So, I may have disturbed some of the other filmgoers at MAGIC MIKE XXL when I squealed just a bit at @TheVickyVox's scene."
negative,"@cspanwj In their recent pro gay marriage decision, SCOTUS has directly violated 9th and 10th amendments of the United States Constitution."
neutral,@TomLeb @jrosenbaum As far as I know Rick Perry hasn't tried to illegally bond for a second football stadium while still paying on the 1st 1
neutral,"valentine's day. my friend tuk a girl out. she showd up wit her friend. both of dem came with 100 naira. @miladyy__: Ladies, always take mon"
neutral,@Calila1988 Serena looked like she wanted to cry majority of the 3rd set.
neutral,"I'm not doing nothing tomorrow, just gonna sit at home and watch Grey's Anatomy on Netflix."
negative,Cripes! Boris crashes from 1st to 5th in Tory grassroots leader poll (in just four months)  http://t.co/O2M8fhjJwk http://t.co/s4B1ZtZcUj
negative,'It just fell out of the womb': 9th sting video shows how Planned Parenthood easily gets intact foetuses from ... http://t.co/02mcvRi91h
neutral,Reuters Top News: Hollande and Tsipras want Greek bailout agreed in late ... - http://t.co/WJQPmY9cUL #NewsInTweets http://t.co/rV6wLupdT0
positive,"Gonna watch Jurassic World again in Friday because, as much as it's a turn your brain off kinda flick, it is quite fun! #TeamVelociraptor"
positive,Seinfeld may have not known it at the time. But he made the last sitcom that mattered.
positive,"@justinbieber I Hope All Is Fantastic For you, where ever you may be!!!! =D With that, much love to you Justin, all your friends"
positive,@HillyHindi what about Wicked or a musical or Jurassic Park (I can see if that may be hard) keep up the great work! :)
negative,@gerfingerpoken That's why Obama's personal records are sealed by an Executive order.  Only the guilty party take the 5th.
negative,3rd creeper base explosion because Tommy wouldn't give me everything I had ever gathered in the game. I am so done with Minecraft
positive,@PhotonDragon13 @HarmoniCraftMC Okay sweet! I'll give it a go when I hop on Minecraft on Sunday
negative,@RushedLimbo you're literally incapable of intimidating me. anyways SCOTUS interprets the constitution. mar equality is the law of the land
neutral,"By Jeff Mason WASHINGTON, Aug 28 (Reuters) - Backers of Vice President Joe Biden are reaching out to donors and activists in the gay and"
negative,@hale_razor @_Holly_Renee Rick Perry forgetting the 3rd thing was a career ending thing. Higher offense than all Hillary past SMH
positive,Lexus builds a hoverboard for BTTF's 30th. Not investment related however the video on page 2 is well worth a watch: http://t.co/GyyKVo6Y5r
negative,United wanting to sign Neymar is like me wanting to marry Michelle Obama.. although the difference is I may have a chance
positive,Correction: @CicLAvia is coming to LA on Sunday! Open streets from Culver City to Venice Beach. Will you be there? #CicLAvia
positive,@KerryKatona7 long may it continue Kerry.take the wains to school then going a cycle.doing that @PedalScotland on Sunday so need practice xx
positive,"""I need to go to sleep now because I have to get up early tomorrow morning"" I say as I begin to watch Jurassic World for the hundreth time"
neutral,Pride Parade will take place in the downtown core tomorrow starting at 1pm. Find out which roads are affected here: http://t.co/PMFaxNPMrL
neutral,"Can't believe Mariah Carey's ""All I want for Christmas is you"" is playing right now.  It's September 3rd."
positive,@jzegss I almost got to see it Thursday but we decided on Jurassic World. Next time.
negative,Tiger woods just ruined Sunday for America.
positive,"'Secret' may sound like a love song, but it's really about spirituality and self-empowerment. It's about God being in all of us - Madonna"
neutral,8:30 on a Monday night &amp; going to Venice beach lol
negative,"T-Mobile promised me next day air, so if I don't have a brand new iPhone in my hand tomorrow after class they're fake af"
negative,"In boxing a 1-2 punch means a potential knock out If George W Bush was the 1st Punch in America's face, we were lucky to escape Sarah Palin"
neutral,Going to watch edge of tomorrow again as I find it deeply satisfying to watch Tom cruise be killed repeatedly
positive,Mdm. Oracle is back! See her again and the rest of SPIT this Saturday at Eastwood! http://t.co/VnkhiNDCgD
positive,"Orientation may be coming to an end, but the semester is only beginning! Start it off with Jurassic World at 9pm! http://t.co/gqA9EjIEIP"
positive,I really want the Kurt Cobain album coming out in November
negative,"@thehill 50 Most Beautiful.  Michelle Obama #9? Seriously? She could make several top 50 lists but c'mon, really? Her mother even disagrees."
positive,@LOHANTHONY my moms taking my iPad away tomorrow but it's worth it because I'm tweeting the KWEENT #ANTHONYCHAT
positive,To anyone going to The Big Revival Tour tomorrow at Metlife: Have fun!! Can't wait to go in a few weeks!
neutral,Starts Friday -  disaster action film SAN ANDREAS with Dwayne Johnson followed by TED 2 with Mark Wahlberg. http://t.co/i9m75FBuCR
negative,Joe Biden sat on his hands all this time never disagreeing with O.Too late Joe. U blew it.
positive,"RT: U can't keep him down.. Rick Perry may not have the most money, but has the most Active Grass Roots.. http://t.co/2SRpk22FkA/s/sopK"
negative,Tiger Woods' season came to an abrupt end on Sunday: Read the story: &gt;&gt;&gt; http://t.co/GLYddEfoUX
neutral,"Religious freedom, purposely protected by 1st A., is now trampled by the SCOTUS decision on gay marriage.#ImWithKim http://t.co/uarVbr8BE3"
negative,@CNN - When you waste Sunday pretending Sarah Palin or her opinions are relevant you just admit that you've given up on being a news source.
positive,"Hey FB, my brother in this movie with Snoop Dogg!   Happy Wednesday!!  Enjoy!! http://t.co/t4Z2dif3HU"
negative,@KGullic I think everyone is having trouble with it by the sounds of it Kerry. C'mon @support sort it out please
neutral,Texas will defund cancer screenings at Planned Parenthood starting September 1. Here's what the media needs to know: http://t.co/tztQEzB8wq
positive,"@MetsBooth Hey Keith, I have the same birthday as you, October 20th. We also share birthdays with Tom Petty, &amp; Snoop Dogg!"
neutral,Maybe @NBCNewYork did not get your memo? They DID mention in crawl that @SenBlumenthal CT will side with Obama ... https://t.co/8k1wuTxg0e
positive,"To prepare for the #AppleEvent tomorrow I am reminiscing over legacy apple hardware including iPod 2nd Gen, iPhone 4, iPad 2. Get Pumped!"
negative,"No mention of the border Trade of Mexican women impregnated till 9th month,then thrown over USA border to drop another  illegal?Rick Perry?"
negative,I think I posted surprise incest in the Golden Sun fanfic category once on Valentine's Day. I was a terrible person.
positive,"@CyanTyphlosion @WayForward @PlayStation She still has three games on Nintendo consoles (4th one coming up), so she still has a chance"
negative,"@ACMilanNorway anyway, telling Zlatan he'll be the center of the team is like telling the sun it's the center of the solar system. No crap."
negative,When you have 3 1/2 tests tomorrow and a lab to do but your iPad is dead so you can't do shit :):):):):):)
neutral,(Reuters) - Planned Parenthood filed a complaint in Alabama federal on Friday seeking to stop the state from defunding its health cli...
negative,I don't see why justin thinks it's okay to work Tuesday's.. It's fall were supposed to get $1 burgers at bar Louie and blackout
negative,"Jay-Z stole his whole 2nd verse from ""99 Problems"" from Bun B in the UGK song ""Touched"". Come on y'all listen to old hip hop."
positive,*Cena and Sting stare from the ramp at Triple H and Seth Rollins* was really a closing to Monday Night Raw y'all. That happened. #RAW
negative,Bloke sat behind me in the cinema loudly exclaimed Ant Man to be 'the stupidest idea ever' and then laughed at Ted 2 trailer. Idiot
neutral,"Tiger Woods' season came to an abrupt end Sunday, but in a year of numerous lows, at the least the American golfer could console himself"
neutral,One bad chip and Tiger Woods triples bogeys the par-4 11th. Falls to 10 under and more or less loses all chance to make the playoffs
positive,"#Blazers will spend NYE in Utah vs #Jazz, Play #Wizards on MLK day (Jan. 18) ..good news tho: Team is off Valentine's Day &amp; April Fool's Day"
negative,If Jeb Bush wins by some far chance the flood gate will be really opened and our 1st language will be spanish
neutral,May our old mini van and Lexus rest in peace. And hello brand new cars :D still miss the Lexus a lot though :'(
negative,Keep in mind Tsipras' 1st state visit after elections was Pope Francis in the Vatican. @ma000111 Tsipras an atheist representing Orthodoxy.
positive,'unique mark patterns made by the oil of the fingertip on the glass of the iPhone screen when using different apps' https://t.co/9ol8o1Mand
positive,@Burdy75 I have Castle Crashers on 360 but on Xbox One it'll be free for me so yeah I'm getting it Wednesday
negative,"Kerry now starts begging Iran to release American hostages, Iranians laughing all the way to the bomb. # Sunday Morning Futures @FoxNews"
neutral,rose convinced me to continue watching teen wolf even those i know the spoilers so imma continue watching it tomorrow
positive,Microsoft kills some Nokia photo apps for Windows Phone - Microsoft announced Friday that it will cease developmen... http://t.co/NlSghWIwFz
positive,Apparently I have a new Moroccan boyfriend. He doesn't speak English so we just sat on his Nokia and played snake. Best relationship ever
neutral,"Walmart Wednesday! Oops, it's after Labor Day and somebody is still wearing white! http://t.co/m8xzXoxPuM"
neutral,Snoop Dogg at Late Night with Jimmy Fallon #VMAs http://t.co/KByYBdllHo
negative,"It's Friday night and I'm learning about Oracle SQL Developer.  Sort it out Daniel, I should be getting drunk."
neutral,"If Vice President Joe Biden decides to run for president, the most difficult task for him may come in cobbling... http://t.co/jGkf9ua84W"
negative,"""Late on Monday, the Obama administration filed a so-called statement of interest at the court in support of Planned Parenthood. """
positive,@rtgilby I got my Taylor swift pictures ready to go in my locker tomorrow just for you
positive,"@sethhinz haha! Seriously, though, it reminds me of the Seinfeld character Jimmy. ""Jimmy liked worship this Sunday.""  #chsocm"
neutral,lol @UberCheIseaFC: Juventus in 19th place in Serie A.  Hey @paulpogba we are 13th if you wanna join a better team
neutral,Chicago (IL) Sun-Times: Jeb Bush gets personal with &amp;#039;germophobe&amp;#039; Donald Trump. More #Chicago #news - http://t.co/aIk1UkgJiO
neutral,@jimmykimmel Bring the HEAT. Get TOP draw guests against Colbert 1st week. 1st guest on Colbert = Jeb Bush - really? awful
neutral,I'm a Mariah Carey fan kaya may high standards ako. Elha's quite good altho it's not a whistle tone. DARREN Wows TVKFinals
negative,Just a reminder if you voted tory in may youre still a fucking selfish twat 4 months on
neutral,I remember one time in like 6th grade I didn't want to be in the news because I was wearing a Kurt cobain shirt .
